430_2.fits	-0.01368182000420545
428_2.fits	-0.0031643280532703956
427_2.fits	-0.029349243832329158
426_2.fits	-0.014107966376401564
425_2.fits	0.03389099444692853
424_2.fits	0.05180659949740614
423_2.fits	0.03128170282450468
422_2.fits	0.02894629960918742
421_2.fits	0.03541354580409914
419_2.fits	0.0004455706027286368
418_2.fits	-0.014745054914494361
417_2.fits	-0.0116538232887903
416_2.fits	0.026253356775138893
415_2.fits	-0.013049312077333905
414_2.fits	-0.01544153255416035
413_2.fits	-0.0049363351377911
412_2.fits	0.015130082522767785
411_2.fits	0.043396272704523724
410_2.fits	0.01566761527835191
409_2.fits	-0.0034043351520598613
405_2.fits	-0.007651292819129853
404_2.fits	0.045947133100350535
403_2.fits	-0.010982134332062453
402_2.fits	0.021624817191721074
401_2.fits	-0.0015384066021994051
400_2.fits	-0.002073984932891779
399_2.fits	-0.002899083579787778
398_2.fits	-0.008735429841999605
397_2.fits	0.0117968776492499
396_2.fits	0.019411302645405127
395_2.fits	0.006915365368831841
394_2.fits	-0.007095492686826981
393_2.fits	0.007277650224249472
392_2.fits	0.008336502624504291
391_2.fits	-0.022314963853924265
390_2.fits	0.00371490777576029
389_2.fits	-0.0046753402924383375
